VidID,User,Date,Comment,Language,Probability
U8_8fTODn5g,Treak Tek,2 years ago,sir daaliye ...... hit agree 12K,en,0.9379556775093079
U8_8fTODn5g,Prabhjot kaur1301,1 year ago (edited),30 minute video ... learned college .,en,0.9999866485595703
U8_8fTODn5g,Nawang Sangchoju,10 months ago,learnt lot 42 min video 1st semester.Really .,en,0.9999561309814453
U8_8fTODn5g,Dilipkumar Gupta,2 months ago,write book people easy language . learn explanation simple easy understand . series time permits .,en,0.9999275207519531
U8_8fTODn5g,Levi Ackerman,1 year ago,called quality content tech channel unboxing .,en,0.9999675750732422
U8_8fTODn5g,Sumitkumar Koshle,4 months ago,42 minutes video covers 40days programming classes Amazing sir ️️️️️️️️️️️️,en,0.9980335235595703
U8_8fTODn5g,Ninad,2 years ago (edited),"45 mins , learnt alot ages 3 months online classes . soo ... 2.2K",en,0.9999942779541016
U8_8fTODn5g,Stressy,1 year ago,Teacher=1 month Technology gyan=30 min . Lots Love,en,0.975745677947998
U8_8fTODn5g,SANJAY UGALMUGALE,2 months ago,Sir Taxi Driver teaching theory simple understanding good video,en,0.9982134699821472
U8_8fTODn5g,Mrunal Sangole,1 year ago,"computer student helpful video language beginners , topic explained easy understand . started learning language , hard friend channel , love , explanation easy understand . love HTML CSS video helpful learn things . ... !",en,0.9999637603759766
U8_8fTODn5g,Yugesh Editz,1 month ago,clear understand .,en,0.9977728128433228
U8_8fTODn5g,Syed Azhar,1 year ago,"nicely explained , completely stranger programing language idea language video practice . forward videos Linux",en,0.9997196793556213
U8_8fTODn5g,Dhrubajyoti Das,1 year ago,sir making valuable video.Honestly sir teacher problem understanding,en,0.9998435974121094
U8_8fTODn5g,Abhishek Kumar,2 months ago,explanation awesome coding teacher,en,0.9934545159339905
U8_8fTODn5g,Rishav giri,1 year ago,bro 30 min teacher 3 lectures . lot ....,en,0.9999923706054688
U8_8fTODn5g,Ri's Life,3 years ago,100 times college teacher ... 4.3K,en,0.968281626701355
U8_8fTODn5g,Shivtar Singh,6 months ago,teacher Harvard university Literally understood attempt,en,0.992763102054596
U8_8fTODn5g,Raihan Ahmed,1 year ago,"Dear sir , tutorial program amazing .... wondering language easy ...... sir request , video C++ program .... helpful future ....",en,0.9995976090431213
U8_8fTODn5g,knowledge? world,1 month ago,`` Knowledge powerful word share knowledge `` helpful beging . Knowledge,en,0.9998607635498047
U8_8fTODn5g,👉script_recovery👈 ON INSTAGRAM,11 months ago,KINDNESS RENDER SERVICE PROFESSIONAL ........,en,0.9999942779541016
U8_8fTODn5g,John,3 months ago,assert profound expounding matter . day . content real . ton,en,0.9999923706054688
U8_8fTODn5g,Manya Gupta,2 years ago (edited),"complicated topic , programming , coding , . friends suggested learn coding watching video clear basics great explanation .",en,0.9999980926513672
U8_8fTODn5g,support in bengali,10 months ago,"making program bus service . bus transport 50 passengers . number passengers waiting bus station input , calculate output seats bus .",en,0.9999828338623047
U8_8fTODn5g,Weaver,1 year ago,42 minutes video covers 42 days programming classes.Amazing brother .,en,0.9983991384506226
U8_8fTODn5g,Soumik Karmakar,3 months ago,video started learn coding ️,en,0.9999809265136719
U8_8fTODn5g,Souhardya Kundu,1 year ago,language learnt 30 mins grasp .. Conclusion : Job,en,0.9999790191650391
U8_8fTODn5g,Humanity Shorts,1 month ago,LEGEND DIE ... WATCHING 5TH YEAR 2023,en,0.9780020713806152
U8_8fTODn5g,MOHAMMEDSOHIL SHAIKH,1 year ago (edited),"third-year student . learnt programming languages . started study video 3 years . , Manoj Saru",en,0.9986819624900818
U8_8fTODn5g,HR,3 months ago (edited),12 year learn coding class programs . impressed ( ( specially ) ) computer teacher surprised program calculator lab impressed head incharge class,en,0.9999637603759766
U8_8fTODn5g,Amit Chauhan,4 years ago (edited),college teacher messed topic started doubt experience teaching . video helpful credible . uploading . ! !,en,0.9999256134033203
U8_8fTODn5g,Subhadip manna,1 year ago,Construct difference table compute ( ) ( 1.5 ) Newton ’ Forward Formula ( ) ( 7.5 ) Newton ’ Backward Formula,en,0.9873642325401306
U8_8fTODn5g,Akshay Kumar,1 year ago,sir tutorial helpful knew programming tough learn programming teacher teach programing videos,en,0.9977004528045654
U8_8fTODn5g,the h7 sports,1 month ago,watching 5 years helpful,en,0.9998893737792969
U8_8fTODn5g,Akshata Rajesh Ram,2 years ago,", sir ! helpful . video= 2 months online class teaching . xD , . : )",en,0.9966543912887573
U8_8fTODn5g,Vikash Kumar,4 months ago,Sir videos & python humble request,en,0.9979403018951416
U8_8fTODn5g,Farid Shirgaonkar,2 years ago,"great influencer , great scholar , great technology expert great teacher . blessed . Bro God bless",en,0.9999446868896484
U8_8fTODn5g,Kaseem Khan,1 year ago,"video helpful understand basic concepts bhai great work , attending 100s lectures wastage video helpful beginners , work",en,0.9999599456787109
U8_8fTODn5g,prabodhan makwana,1 year ago,Video . great session beginners . explained easy .,en,0.9999980926513672
U8_8fTODn5g,Zacky,9 days ago,video starts,en,0.9998874664306641
U8_8fTODn5g,Swasti Gaming,1 year ago,wasted time online classes knew learn type great content video 45 minutes classes everyday 5 months,en,0.9999961853027344
U8_8fTODn5g,Agastya Goswami,2 years ago,"Sir 14 years read class 8 . coding programming , basics lamguage.I surely practise turly speaking lit spark computer languages coding thankyou bhai . alot ! ! !",en,0.9998760223388672
U8_8fTODn5g,Sanket Gaikwad,11 months ago,"Brother 3rd year Civil Students . learnt good today ! context increase , c++",en,0.9999961853027344
U8_8fTODn5g,Shakunt shah,1 year ago,"Speed speech perfect , slow fast . clear explanation good . Sir !",en,0.9999637603759766
U8_8fTODn5g,Shamsher Md,4 months ago,forward learn sir . Thankyou video knowledge .,en,0.9995404481887817
U8_8fTODn5g,subash khadka,2 years ago,"videos , , teaching psychology human brain , people easily scared learn things simply worry learn practical , calm brain panic learning difficult thing learning sth time . teaching efficient , ! !",en,0.9999790191650391
U8_8fTODn5g,Madhura Yennawar,5 months ago,Complete understanding video ......... helpful sir ️️,en,0.9996262192726135
U8_8fTODn5g,Imran Hossain,1 year ago,video good . ’ outstanding man honestly .,en,0.9993974566459656
U8_8fTODn5g,Heet Lahute,1 year ago,Watching video 3 years loved,en,0.9999866485595703
U8_8fTODn5g,Arpita Singh,3 months ago,. relief .,en,1.0
U8_8fTODn5g,Rajjadi Official,3 years ago,college professors .,en,0.9905511140823364
U8_8fTODn5g,patel,1 year ago,spread knowledge learn free cost becoz,en,0.9998779296875
U8_8fTODn5g,ANIKET BHISE,1 year ago,"Sir , video helpful . learn language video . Excellent method hey sir . nice excellent . thankful Sir",en,0.9996204972267151
U8_8fTODn5g,055 Akanksha Kar-CSE,1 year ago,video beginner video language helpful interesting video facing lots difficulties solved easily tqs,en,0.9999561309814453
U8_8fTODn5g,Ahammed Linkedin,2 months ago,efforts simple 5 years understand,en,0.9999828338623047
U8_8fTODn5g,Junior Balu arts,2 years ago,understood language works easily video .,en,0.9997482895851135
U8_8fTODn5g,BGMI WATCHES,1 year ago,"Literally teaching method easy , teaches college ‍teacher",en,0.9975197315216064
U8_8fTODn5g,Elemich,4 months ago,"video explaining multiplatform programming c++ Windows , post link ? .",en,0.9738789200782776
U8_8fTODn5g,Rony Dey,11 months ago (edited),GREAT steps gor low level laungage high level features ... prog .. explains flowcharts pseduocide .. PYTHON C++ .because explains good,en,0.9964414834976196
U8_8fTODn5g,Karishma Khankhediya,2 months ago,,en,0.9936894774436951
U8_8fTODn5g,RAJMANI PATEL,2 years ago,"Today , learned informative video ignites programming coding plz videos ! Lots love ! !",en,0.9998989105224609
U8_8fTODn5g,Ifra Kouser,1 year ago,thing channel explain complex things simple ...... subscribing channel worth !,en,0.9999561309814453
U8_8fTODn5g,Gaurav Jadhav,1 year ago,Excellent learning experience,en,0.9999465942382812
U8_8fTODn5g,Anju singla,4 months ago,literally vedio learn basics ... video title vedio .. tysm sir,en,0.9999790191650391
U8_8fTODn5g,dev dongre,2 months ago,video learning beginners,en,0.9998149871826172
U8_8fTODn5g,Aarti Sutar,2 years ago,c-phobia ... video helped lot ... video ... God bless,en,0.9993116855621338
U8_8fTODn5g,Deep Biswas,1 year ago,explained well️️,en,0.9973313808441162
U8_8fTODn5g,Rmotivation,4 months ago,,en,0.9924498200416565
U8_8fTODn5g,Genius coaching class 👍,1 year ago,Superb explaining Word word explanation perfect .,en,0.9903026819229126
U8_8fTODn5g,premshila patel,4 days ago,sees scholar,en,0.9998588562011719
U8_8fTODn5g,Firdouse Assadi,2 years ago (edited),"10Th , classes watching . interesting",en,0.9997501969337463
U8_8fTODn5g,Gurutej,1 year ago,".. Mechanical Engineer learn , C++ Java ... usefull job work .. switched department company .. boss learn languages .. start ? ... IT/computer terms languages .... thnx advance",en,0.9999828338623047
U8_8fTODn5g,Udit Negi,1 year ago,mechanical graduate watching video regretting CSE,en,0.9968045949935913
U8_8fTODn5g,Ashish Singh,2 months ago,explained easiest .... awesome,en,0.9999027252197266
U8_8fTODn5g,Jeevan 00,1 year ago,year programing languages explaination collage lecturer,en,0.9999351501464844
U8_8fTODn5g,md asiya2,2 years ago,starting language.Awesome sir tnks vedio ️,en,0.9989915490150452
U8_8fTODn5g,Gold Black,1 year ago (edited),started learning programming video year 2019 . Thankyou .,en,0.9998893737792969
U8_8fTODn5g,DEDITZ,1 year ago,15 wanted learn language video understood concepts,en,0.9999904632568359
U8_8fTODn5g,Ajay Singh,3 months ago,knowledgeable videos sir,en,0.9940221905708313
U8_8fTODn5g,Veronica Kudnavar,11 months ago,math student wanted learn programming idea start . helped alot,en,0.9999485015869141
U8_8fTODn5g,Monika Sharma,2 months ago,Waise science student . .in era ... personally learn ... good childhood .,en,0.9999809265136719
U8_8fTODn5g,Sana Firoz,2 years ago,understand explained professor select subject final exam explained,en,0.9999656677246094
U8_8fTODn5g,black sparrow,1 year ago,thn tutorials .. love studies c++,en,0.9997349381446838
U8_8fTODn5g,Sonar Bhagyashri,1 year ago,Sir superb explanation,en,0.9908175468444824
U8_8fTODn5g,Jatel Barbosa,4 months ago,"SIR , FANTASTIC ! !",en,0.9915869832038879
U8_8fTODn5g,Ganesh Viradiar,1 year ago,disseminating knowledge motivation great work bro,en,0.9982201457023621
U8_8fTODn5g,Keya Pal,1 month ago,भैया ! ! ! !,en,0.9982943534851074
U8_8fTODn5g,Mann kashyap,3 years ago,kind teacher require school ..... thanku ...,en,0.9905425906181335
U8_8fTODn5g,AGA SUJAN 72,1 year ago (edited),@ Technology Gyan amazing video . understood doubt free making amazing videos buddy .,en,0.9993860125541687
U8_8fTODn5g,manish gurung,11 months ago,explains logical things understandable love bruh 🇳🇵,en,0.9980668425559998
U8_8fTODn5g,Sachin Naithani_bca,1 year ago,helping video️️tq .... learned lot ... effort video ...,en,0.9998607635498047
U8_8fTODn5g,***NaiNa_ _YaDUVaNSHi_,3 weeks ago,Thnx sir video helpful,en,0.9937918782234192
U8_8fTODn5g,Blackhearted Angel,1 year ago,intresting facing lots difficulties solved easilythank ....,en,0.9999504089355469
U8_8fTODn5g,contact 79tool on Instagram,9 months ago,️️YOUR KINDNESS RENDER SERVICE PROFESSIONAL,en,0.9999809265136719
U8_8fTODn5g,arvind Zambre,3 months ago,Helpful Video Baginers .,en,0.9798944592475891
U8_8fTODn5g,Kuldeep Singh,1 year ago,explaining smooth & wonderful amazing teacher lot,en,0.9971991777420044
U8_8fTODn5g,Ashok Kumavat,3 weeks ago,Nice easy experience video sir,en,0.9291390776634216
U8_8fTODn5g,kanu,1 year ago,2:18 direct ... watch ... sir ...,en,0.9998741149902344
U8_8fTODn5g,Amit Kumar,9 months ago,"Dear Sir , coding create k-by-k matrix row element equal 1 , & 0 , columns 1 ’ position",en,0.9999961853027344
U8_8fTODn5g,Martial Mart,1 year ago,"sir video explain secondary data types . array pointer , explain nice .",en,0.9997006058692932
U8_8fTODn5g,zainab batool,4 months ago,7th semester . watching video,en,0.9989019632339478
U8_8fTODn5g,Manish,2 weeks ago,basic operating turbo software,en,0.9999580383300781
U8_8fTODn5g,Pokemon shower,2 years ago,computer student college student interested coding learned . ! !,en,0.9999217987060547
U8_8fTODn5g,Jay Prabha,1 year ago,helps learn basics ️,en,0.9996472001075745
U8_8fTODn5g,Priya Rana,1 year ago,explanation great sir ..... started watching videos feels blessed teacher,en,0.9999771118164062
U8_8fTODn5g,꧁videoblogs꧂,4 months ago,sir,en,0.9945617318153381
U8_8fTODn5g,Shivtej Rajeshirke,1 year ago,sir ...... ... learn programming ..... year ...... unsuccessful ..... today year ... learnt ... 1 hour,en,0.9999923706054688
U8_8fTODn5g,Wonders of nature and life,1 year ago,", learning lots things codeing programming , . rich join university , , video learn . sir . Upload videos learn .",en,0.9999980926513672
U8_8fTODn5g,kausar pawaskar,5 months ago,salute hardwork,en,0.9930907487869263
U8_8fTODn5g,Riya kalita,2 years ago,"learnt fabulous ... videos programming ... loops , ...",en,0.9999179840087891
U8_8fTODn5g,Aru,1 year ago,video helpful . great job .,en,0.9989705681800842
U8_8fTODn5g,ravikant vijay chavan,5 months ago,Explained easy understand,en,0.9986295700073242
U8_8fTODn5g,khushi sharma,2 years ago,Vdo starts 2:17,en,0.9727901220321655
U8_8fTODn5g,Areyain Hossain,1 year ago,"brother , videos helpful . videos Java programming begginers ?",en,0.9997615814208984
U8_8fTODn5g,Tanu Chaudhary,2 months ago,sir study teacher studies till,en,0.9979907274246216
U8_8fTODn5g,Darshan Bafna,1 year ago,God bless business harmony success,en,0.9998703002929688
U8_8fTODn5g,Omkar kamble,2 years ago,helpful tutorials . love vids,en,0.9985476732254028
U8_8fTODn5g,Anoop Janakar,1 year ago,Watched video 1 year ago . . video walk Programming . .,en,0.9999942779541016
U8_8fTODn5g,Avïral Srïvastava,1 year ago,"Huh , watching video test teach basics 40 minutes , amazed . Gr8 job",en,0.9999313354492188
U8_8fTODn5g,Miki doll,1 year ago,lecture ... soothing '' worry sb smjh aa jay '',en,0.9978070259094238
U8_8fTODn5g,Pratham Kashyap Vlogs,2 weeks ago,broo,en,0.9905293583869934
U8_8fTODn5g,Sourabh,2 years ago,"Sir , learn Sir request video Python.for beginners ️️",en,0.9797486662864685
U8_8fTODn5g,soothing relaxation,1 year ago,"Brother , Appretiate class content , Teaches coding 1 no.Easily youtube practicle teachers coding ..",en,0.9999866485595703
U8_8fTODn5g,Shailendra Kumar,3 months ago,good knowledge language beginners,en,0.9129205346107483
U8_8fTODn5g,Sameer Rangari,3 years ago,hope college teaching Language .... ! ! ! !,en,0.9995633363723755
U8_8fTODn5g,sudan saru,1 year ago,"video 2 , secondary datatype lem uh explain helpful eager learn .",en,0.9999370574951172
U8_8fTODn5g,Satosh,1 year ago,android phone . watched video practiced TurboCdroid learnt lot things . bringing great video . videos .,en,0.9999904632568359
U8_8fTODn5g,MI,3 months ago,video helpful,en,0.9934630393981934
U8_8fTODn5g,DEEP NAIK,2 years ago (edited),Literally bored ! ! intresting ! !,en,0.9954167008399963
U8_8fTODn5g,Shubham Bagri,1 year ago,20 लिख के इंटर मार दिया । 32:19 -32:21 explaining splendid,en,0.9168432950973511
U8_8fTODn5g,ALI ASFAN,7 months ago,video informative computer teachers carrier,en,0.9960614442825317
U8_8fTODn5g,YASH BHANDARI,1 year ago,helpful beginners school exam,en,0.9956284165382385
U8_8fTODn5g,PRIYANKA PANDEY,3 weeks ago,,en,0.9936894774436951
U8_8fTODn5g,Vishal Uikey,2 years ago,"NEEDED , SIR .",en,0.9999217987060547
U8_8fTODn5g,Ovez Shareef Shaik,1 year ago,Finally understand basics language watching video # ️ manoj sir subscriber Andhra pradesh,en,0.9747681617736816
U8_8fTODn5g,Farrukh Akhtar,1 month ago,Sir doubt main ( ) write void main ( ) write,en,0.9998359680175781
U8_8fTODn5g,Asmat Khan,1 year ago,video knowledge programming language love learn programming language . guys ? ?,en,0.999195396900177
U8_8fTODn5g,Rudraraj,2 years ago,Video starts 2:21,en,0.9980583190917969
U8_8fTODn5g,Dhruv Malik,1 year ago,100 times college teacher .,en,0.9949829578399658
U8_8fTODn5g,Basheer Creations,1 year ago,fully detailed,en,0.9969642758369446
U8_8fTODn5g,Piyush Kumar Prajapati,8 months ago,"4 years , watching tutorial clearing semester exam",en,0.999580442905426
U8_8fTODn5g,Vaishnavi Patil,10 months ago,sir knowing single step exam tomorrow ....,en,0.9998703002929688
U8_8fTODn5g,avisriii,9 months ago,sooo sir great time learning easier simple,en,0.9999141693115234
U8_8fTODn5g,Chiranjeev Mallick,1 year ago (edited),Beginner Language . Video Helpful . Programme Video Teaching Skill Nice Easy Listen Intresting .,en,0.9999790191650391
U8_8fTODn5g,Patel Pujan,11 months ago,cleared concept !,en,0.9999618530273438
U8_8fTODn5g,Biju Borah,1 month ago,sir form stdio.h standard input output studio correct pls pls,en,0.9995557069778442
U8_8fTODn5g,Balaram,1 year ago,Special teacher YouTube ...... Salute sir,en,0.9941785931587219
U8_8fTODn5g,Fun With JP,10 months ago,"civil engineer , wanted shift field . sir",en,0.9989400506019592
U8_8fTODn5g,FaxMine,1 month ago,Bro Onlg 12 Learned Html Python Internet Teacher,en,0.9997387528419495
U8_8fTODn5g,Kirti Shukla,1 year ago,amazing man exam tomorrow 0 video boosted confidence,en,0.9999485015869141
U8_8fTODn5g,Alok Ranjan,2 years ago,"9th class , coding helped lot . : )",en,0.9999732971191406
U8_8fTODn5g,SHORT REELS by KARNN VICKY,1 year ago,KNOWLEDGE BRUH .. BLESSED,en,0.9999790191650391
U8_8fTODn5g,Bandhan Chutia,3 months ago,informative video,en,0.9904481172561646
U8_8fTODn5g,Sam J,10 months ago,write book people easy language . learn explanation simple easy understand . series time permits .,en,0.9999275207519531
U8_8fTODn5g,Aayuxh Kandel,2 years ago,42 minutes video covers 42 days programming classes.Amazing brother .,en,0.9983991384506226
U8_8fTODn5g,SAIRA INAM,9 months ago,learnt lot 42 min video 1st semester.Really,en,0.9999561309814453
U8_8fTODn5g,👉script_recovery👈 ON INSTAGRAM,11 months ago,KINDNESS RENDER SERVICE PROFESSIONAL ........,en,0.9999942779541016
U8_8fTODn5g,contact 79tool on Instagram,9 months ago,️️YOUR KINDNESS RENDER SERVICE PROFESSIONAL,en,0.9999809265136719
U8_8fTODn5g,KIRAN RATHOD 7C,2 years ago,"45 mins , learnt alot ages 3 months online classes . soo @ technology gyan .",en,0.9999866485595703
U8_8fTODn5g,Madura Manjula,2 years ago,explaining simple easy understand videos,en,0.9999675750732422
U8_8fTODn5g,zain yousuf,1 year ago,video good . ’ outstanding man honestly .,en,0.9993974566459656
U8_8fTODn5g,sahil sabhaya,1 year ago,100 times college teacher ...,en,0.9747709631919861
U8_8fTODn5g,👉script_recovery👈 ON INSTAGRAM,11 months ago,KINDNESS RENDER SERVICE PROFESSIONAL ........,en,0.9999942779541016
U8_8fTODn5g,contact 79tool on Instagram,9 months ago,️️YOUR KINDNESS RENDER SERVICE PROFESSIONAL,en,0.9999809265136719
U8_8fTODn5g,contact 79tool on Instagram,9 months ago,️️YOUR KINDNESS RENDER SERVICE PROFESSIONAL,en,0.9999809265136719
U8_8fTODn5g,055 Akanksha Kar-CSE,1 year ago,spread knowledge learn free cost,en,0.9999332427978516
U8_8fTODn5g,Pradip Joshi,1 year ago,"rendomly cross video , fully , explained , , practise zone , work interested learn hobby . .",en,0.9999942779541016
U8_8fTODn5g,Pranshu Sukhadiya,4 months ago (edited),"site downloading c++ language safe ? viruses , bug issues . video helpful student hope videos .",en,0.9999046325683594
U8_8fTODn5g,Yogendra Dhirhe,3 years ago,time programs mind .... sir,en,0.9999618530273438
U8_8fTODn5g,K.Suresh Murty,1 year ago,Valuable Vedio ️,en,0.999969482421875
U8_8fTODn5g,Abhishek Jain,2 years ago,Nicely explain ..... ️ program ... helpful video beginners ..,en,0.9732837677001953
U8_8fTODn5g,Mamata Majhi,4 years ago,"computer science student , , , , , , ,",en,0.9999732971191406
U8_8fTODn5g,EVIL_PLAYZ_EDITZ,7 months ago,"sytrex confused sytrex , int , printf , scanf , learned things sooo manoj",en,0.9999923706054688
U8_8fTODn5g,Tech and fact by Manas,2 months ago,,en,0.9936894774436951
U8_8fTODn5g,Nidhi Warde,10 months ago,helpful . understand .,en,0.9935758113861084
U8_8fTODn5g,EA GAMING,3 years ago,"sir . amazing . Thik difficult learn , easy .",en,0.9674278497695923
U8_8fTODn5g,Adeeba Gohar,1 year ago,Plz python reaching good,en,0.9884344935417175
U8_8fTODn5g,Tejas Kolhe,3 months ago,,en,0.9955638647079468
U8_8fTODn5g,Dinaj Shikilkar,1 year ago,... Watching video understand ..,en,0.9986447691917419
U8_8fTODn5g,Shubham Singh,3 months ago,"application link ,",en,0.9999523162841797
U8_8fTODn5g,Izeel,2 years ago (edited),"sir , videos helpful . lucky subscribed subscribers stay blessed",en,0.9999847412109375
U8_8fTODn5g,Aritra Ganguly,1 year ago,called CONTENT ....,en,0.9991401433944702
U8_8fTODn5g,ZER O,1 year ago,time watching program good ️,en,0.9927754402160645
U8_8fTODn5g,#DIY#,1 year ago,"Great video , studying 8 class . , learn college .",en,0.9999961853027344
U8_8fTODn5g,Touqir Sayed,1 year ago,video helpful,en,0.9966847896575928
U8_8fTODn5g,Abhishek Anshu,5 months ago,This3 0 minutes valuable 3 years college,en,0.9999790191650391
U8_8fTODn5g,Moitrayee Borthakur,1 year ago,explaining ️️,en,0.9944915175437927
U8_8fTODn5g,Happy 38,1 year ago,Thanku bro helpful easy understand,en,0.9589852094650269
U8_8fTODn5g,Tejas Zodape,4 months ago,"sir , started watching 7 minutes started , learning begineer lots work remaining introduction , ....",en,0.9999923706054688
U8_8fTODn5g,10k Subs without Original Content Challenge,4 years ago,video starts 2:15,en,0.9837840795516968
U8_8fTODn5g,PRATHAMESH SUTAR,1 year ago,"learning 3 years collage watching video understand min lot manoj sir ,",en,0.9999313354492188
U8_8fTODn5g,Pooja Deshmukh,1 year ago,"understand programming , lecture good teach easy .so",en,0.9999771118164062
U8_8fTODn5g,great mind,1 month ago,lAm easily understand concepts ( language ) codes . pls vedios languages ( C++ languages ),en,0.9980316758155823
U8_8fTODn5g,pratim gogoi,1 year ago,helpful beginner . helps lot,en,0.9999561309814453
U8_8fTODn5g,R N X,1 year ago,video hard work️️️,en,0.9995709657669067
U8_8fTODn5g,Gaming World,4 months ago,great,en,0.9134421944618225
U8_8fTODn5g,Aniket Dalvi,4 months ago,"helpul , learned easily . .",en,0.997991681098938
U8_8fTODn5g,no one,2 years ago,Watching online class answer,en,0.9999504089355469
U8_8fTODn5g,Aayush,6 months ago,remember watching knew thx brother video,en,0.9996357560157776
U8_8fTODn5g,Haider Khalil,1 year ago (edited),video beginners . learn lot things programing video .Thankyou,en,0.9999752044677734
U8_8fTODn5g,NishantDavid,1 month ago,Great bhiya provide,en,0.9977946877479553
U8_8fTODn5g,Abdul Mobin,1 year ago,understand ! ! ! !,en,0.9985876679420471
U8_8fTODn5g,jasmeet kaur,1 year ago,plz plz plz video programming cover topic uh mentioned description box . vdo wow . Thankyou .,en,0.9923068881034851
U8_8fTODn5g,como animation and arts,1 year ago,10 years understand,en,0.9998340606689453
U8_8fTODn5g,Vishal Thakur,2 years ago,Wow wonderful explanation,en,0.9254364371299744
U8_8fTODn5g,Ritika kesharvani,4 years ago,sir explanation understanding ️️,en,0.9583360552787781
U8_8fTODn5g,Harshita Rawat,1 year ago,easy explanation,en,0.9777465462684631
U8_8fTODn5g,RIFAT HASAN,1 year ago (edited),class 9 . .even understand language ...... video helpful ... love brother . Bangladesh : .,en,0.9997425675392151
U8_8fTODn5g,Sange Lama,2 months ago,informative video,en,0.9999122619628906
U8_8fTODn5g,Anony mous,2 years ago,"awesome teaching , brother videos based programming languages",en,0.9981915354728699
U8_8fTODn5g,CRS Naruka,1 year ago,bro absolutely good begainers,en,0.9999256134033203
U8_8fTODn5g,tulsi vlogs..🍁,3 months ago,sir ... video,en,0.9606135487556458
U8_8fTODn5g,saif khan,2 years ago,sir making video ... impotant life,en,0.9999046325683594
U8_8fTODn5g,Ankit Duvedi,1 year ago,classes idea language bit easy understand languafe,en,0.9992049336433411
U8_8fTODn5g,Sk Thakur,4 months ago,"Brother video intermediate , advance .",en,0.9580591917037964
U8_8fTODn5g,Nikhil Satija,3 years ago,uu mch bro .. lot knowledge video ... excellent taught,en,0.9996872544288635
U8_8fTODn5g,Ekansh Pandey,1 year ago,Love sir ...... explanation Great sir Jai Hind,en,0.9897342920303345
U8_8fTODn5g,Sangam Kamboj,2 years ago,semester cllg classes,en,0.9863393306732178
U8_8fTODn5g,Vandana Pachghare,5 months ago,,en,0.9936894774436951
U8_8fTODn5g,Shubham Kumar,2 years ago,great enjoyed video glad video amazing video . loved .. !,en,0.9998378753662109
U8_8fTODn5g,Shivani Rajput,1 year ago,helpful,en,0.9509725570678711
U8_8fTODn5g,Akash Gupta,1 year ago,support,en,1.0
U8_8fTODn5g,sumit kumar,1 month ago,feeling .... .....,en,0.999733030796051
U8_8fTODn5g,Mrsmrat,3 months ago,Sir teaching ways good upload videos language,en,0.9934810400009155
U8_8fTODn5g,Archna Pandey,2 years ago (edited),heard government teach coding class 6th students thought coding completed 12th,en,0.9999942779541016
U8_8fTODn5g,youtubePEGASUS,1 year ago,Sir ️ Video Helpfull .,en,0.9998512268066406
U8_8fTODn5g,Gayatri Kulkarni,2 months ago,10th std engineer sister told learn learn,en,0.9999008178710938
U8_8fTODn5g,Aakrish Kawor,1 year ago,video hope future great YouTuber field sharing online knowledge . bro,en,0.9999542236328125
U8_8fTODn5g,Shishir Dutta,7 months ago,soooooo bhai interested topic ️️️,en,0.997458815574646
U8_8fTODn5g,Ashish Singh,1 year ago,called quality content tech channel separate playlist coading videos ! helpful .,en,0.9995709657669067
U8_8fTODn5g,sushma sush,9 months ago,Tqw sir ️ .... explain satisfied vedio ....,en,0.99981689453125
U8_8fTODn5g,NARUTO ⚔️,2 months ago,bruh,en,0.9903480410575867
U8_8fTODn5g,MR. PIANO,1 year ago,"friend recommend video , learn language brother",en,0.9999942779541016
irqbmMNs2Bo,Apna College,11 months ago (edited),", complete Language Tutorial . hope . Love 3000 3.2K",en,0.9289548397064209
irqbmMNs2Bo,NIGHT FLAME GAMERS,3 weeks ago,", kind team excellent . watched 10 hrs language coding journey",en,1.0
irqbmMNs2Bo,Logical Code,3 weeks ago,creating amazing video ! grateful knowledge understanding language gained . feel incredibly confident excited ability program . !,en,0.9999885559082031
irqbmMNs2Bo,Unknown For u,3 months ago,6:18:50 Definition 6:20:20 6:21:29 Syntax 6:23:06 Input & Output,en,0.9881771802902222
irqbmMNs2Bo,yeet yeet,3 weeks ago,"CSE semester practical exam tomorrow absolutely thing programming listened class . amazed covered portions professors taught month single day . watched video . , pass exam . love",en,0.9999866485595703
irqbmMNs2Bo,Pankaj Kaurav,7 months ago,great providing valuable content free cost Hats 2.7K,en,0.9999809265136719
irqbmMNs2Bo,JEE 2022,2 months ago,Functions & recursion felt easy .. ! Great teaching,en,0.9866638779640198
irqbmMNs2Bo,Jaivir Poonia,2 months ago,speechless Salute entire team hardwork Stay ️‍ working,en,0.9999847412109375
irqbmMNs2Bo,Nayan,4 weeks ago,"Shradha mam , members helps provide helpful video journey .",en,0.9997940063476562
irqbmMNs2Bo,Sanskruti Tete,3 weeks ago,kind video python c++ too.Your teaching great .,en,0.9999809265136719
irqbmMNs2Bo,Muskaan Kour,6 months ago,"entire 1 year , understand concept loop , 3 minutes , crystal clear lot shradha 1.2K",en,0.9999351501464844
irqbmMNs2Bo,KHATHEEJA NISHANA,1 month ago,"Beautifully , spectacularly , fantastically , fabulously explained ! ! ! Hats entire team ! !",en,0.9599047303199768
irqbmMNs2Bo,TOMO THE PIGGGGG,4 months ago,great work ! intuitive great explanations !,en,0.9998111724853516
